panelid,panelwave,year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
201043,1,2010,43,2.626039,2.547251,2.699903,2.585926,2.654749,2.565588
201043,2,2012,10034,2.626039,2.547251,2.699903,2.585926,2.654749,2.565588
201043,3,2014,10030,2.626039,2.547251,2.699903,2.585926,2.654749,2.565588
201045,1,2010,45,1.62564,1.52439,2.186073,2.008795,1.750291,1.633392
201045,2,2012,10035,1.62564,1.52439,2.186073,2.008795,1.750291,1.633392
201045,3,2014,10031,1.62564,1.52439,2.186073,2.008795,1.750291,1.633392
201046,1,2010,46,2.699261,2.548889,2.643435,2.406491,2.69418,2.516156
201046,2,2012,10036,2.699261,2.548889,2.643435,2.406491,2.69418,2.516156
201046,3,2014,10032,2.699261,2.548889,2.643435,2.406491,2.69418,2.516156
201047,1,2010,47,1.332248,1.312382,1.223029,1.198899,1.307036,1.284941
201047,2,2012,10037,1.332248,1.312382,1.223029,1.198899,1.307036,1.284941
201047,3,2014,10033,1.332248,1.312382,1.223029,1.198899,1.307036,1.284941
201048,1,2010,48,1.342274,1.199007,1.070345,1.01474,1.262155,1.147727
201048,2,2012,10038,1.342274,1.199007,1.070345,1.01474,1.262155,1.147727
201048,3,2014,10034,1.342274,1.199007,1.070345,1.01474,1.262155,1.147727
201049,1,2010,49,.6443566,.6080631,.5737697,.573056,.6267564,.6004795
201049,2,2012,10039,.6443566,.6080631,.5737697,.573056,.6267564,.6004795
201049,3,2014,10035,.6443566,.6080631,.5737697,.573056,.6267564,.6004795
201050,1,2010,50,3.415007,3.154014,3.302712,2.958179,3.397482,3.110868
201050,2,2012,10040,3.415007,3.154014,3.302712,2.958179,3.397482,3.110868
201050,3,2014,10036,3.415007,3.154014,3.302712,2.958179,3.397482,3.110868
201051,1,2010,51,1.41761,1.126424,1.181931,1.044861,1.350595,1.107129
201051,2,2012,10041,1.41761,1.126424,1.181931,1.044861,1.350595,1.107129
201051,3,2014,10037,1.41761,1.126424,1.181931,1.044861,1.350595,1.107129
201053,1,2010,53,1.24673,1.19963,1.099542,1.077172,1.208992,1.168092
201053,2,2012,10042,1.24673,1.19963,1.099542,1.077172,1.208992,1.168092
201053,3,2014,10038,1.24673,1.19963,1.099542,1.077172,1.208992,1.168092
201054,1,2010,54,1.295466,1.24894,1.274322,1.250518,1.294851,1.25351
201054,2,2012,10043,1.295466,1.24894,1.274322,1.250518,1.294851,1.25351
201054,3,2014,10039,1.295466,1.24894,1.274322,1.250518,1.294851,1.25351
201055,1,2010,55,1.296804,1.244355,1.459171,1.387899,1.343219,1.285168
201055,2,2012,10044,1.296804,1.244355,1.459171,1.387899,1.343219,1.285168
201055,3,2014,10040,1.296804,1.244355,1.459171,1.387899,1.343219,1.285168
201056,1,2010,56,1.54955,1.320679,1.385965,1.214631,1.511915,1.297384
201056,2,2012,10045,1.54955,1.320679,1.385965,1.214631,1.511915,1.297384
201056,3,2014,10041,1.54955,1.320679,1.385965,1.214631,1.511915,1.297384
201057,1,2010,57,3.473795,3.316861,2.89542,2.760797,3.326033,3.174544
201057,2,2012,10046,3.473795,3.316861,2.89542,2.760797,3.326033,3.174544
201057,3,2014,10042,3.473795,3.316861,2.89542,2.760797,3.326033,3.174544
201058,1,2010,58,2.928729,2.820004,2.531999,2.402936,2.823399,2.709915
201058,2,2012,10047,2.928729,2.820004,2.531999,2.402936,2.823399,2.709915
201058,3,2014,10043,2.928729,2.820004,2.531999,2.402936,2.823399,2.709915
201059,1,2010,59,5.275523,5.199777,4.89615,4.859312,5.187139,5.120579
201059,2,2012,10048,5.275523,5.199777,4.89615,4.859312,5.187139,5.120579
201059,3,2014,10044,5.275523,5.199777,4.89615,4.859312,5.187139,5.120579
201064,1,2010,64,1.598371,1.475542,1.69445,1.460208,1.629781,1.476348
201064,2,2012,10050,1.598371,1.475542,1.69445,1.460208,1.629781,1.476348
201064,3,2014,10045,1.598371,1.475542,1.69445,1.460208,1.629781,1.476348
201065,1,2010,65,2.249885,2.248058,1.96812,1.902885,2.200266,2.18228
201065,2,2012,10051,2.249885,2.248058,1.96812,1.902885,2.200266,2.18228
201065,3,2014,10046,2.249885,2.248058,1.96812,1.902885,2.200266,2.18228
201066,1,2010,66,1.158303,1.168875,1.112352,1.123565,1.149886,1.160087
201066,2,2012,10052,1.158303,1.168875,1.112352,1.123565,1.149886,1.160087
201066,3,2014,10047,1.158303,1.168875,1.112352,1.123565,1.149886,1.160087
201067,1,2010,67,2.400409,2.377558,2.065523,2.03942,2.316631,2.291107
201067,2,2012,10053,2.400409,2.377558,2.065523,2.03942,2.316631,2.291107
201067,3,2014,10048,2.400409,2.377558,2.065523,2.03942,2.316631,2.291107
201069,1,2010,69,1.316082,1.282187,1.2666,1.234915,1.308643,1.274707
201069,2,2012,10055,1.316082,1.282187,1.2666,1.234915,1.308643,1.274707
201069,3,2014,10049,1.316082,1.282187,1.2666,1.234915,1.308643,1.274707
201070,1,2010,70,1.944561,1.899621,1.864213,1.815952,1.931107,1.884004
201070,2,2012,10056,1.944561,1.899621,1.864213,1.815952,1.931107,1.884004
201070,3,2014,10050,1.944561,1.899621,1.864213,1.815952,1.931107,1.884004
201071,1,2010,71,1.379234,1.355589,1.23434,1.184018,1.346505,1.314539
201071,2,2012,10057,1.379234,1.355589,1.23434,1.184018,1.346505,1.314539
201071,3,2014,10051,1.379234,1.355589,1.23434,1.184018,1.346505,1.314539
201072,1,2010,72,1.165301,1.1665,1.016416,.9907117,1.145211,1.141007
201072,2,2012,10058,1.165301,1.1665,1.016416,.9907117,1.145211,1.141007
201072,3,2014,10052,1.165301,1.1665,1.016416,.9907117,1.145211,1.141007
201073,1,2010,73,3.068865,2.826253,3.587323,3.133353,3.216998,2.915195
201073,2,2012,10059,3.068865,2.826253,3.587323,3.133353,3.216998,2.915195
201073,3,2014,10053,3.068865,2.826253,3.587323,3.133353,3.216998,2.915195
201075,1,2010,75,.6543781,.6295851,.5829942,.5749916,.6371535,.6167499
201075,2,2012,10060,.6543781,.6295851,.5829942,.5749916,.6371535,.6167499
201075,3,2014,10054,.6543781,.6295851,.5829942,.5749916,.6371535,.6167499
201078,1,2010,78,1.244024,1.205685,1.124857,1.091185,1.216772,1.178942
201078,2,2012,10061,1.244024,1.205685,1.124857,1.091185,1.216772,1.178942
201078,3,2014,10055,1.244024,1.205685,1.124857,1.091185,1.216772,1.178942
201079,1,2010,79,2.302715,2.239215,1.999867,1.967769,2.22937,2.172699
201079,2,2012,10062,2.302715,2.239215,1.999867,1.967769,2.22937,2.172699
201079,3,2014,10056,2.302715,2.239215,1.999867,1.967769,2.22937,2.172699
201080,1,2010,80,.6663053,.6211752,.6122183,.5841359,.6539339,.6132115
201080,2,2012,10063,.6663053,.6211752,.6122183,.5841359,.6539339,.6132115
201080,3,2014,10057,.6663053,.6211752,.6122183,.5841359,.6539339,.6132115
201081,1,2010,81,1.229513,1.213864,1.120775,1.095881,1.205516,1.186595
201081,2,2012,10064,1.229513,1.213864,1.120775,1.095881,1.205516,1.186595
201081,3,2014,10058,1.229513,1.213864,1.120775,1.095881,1.205516,1.186595
201082,1,2010,82,2.952093,1.851181,2.417953,1.603745,2.820741,1.791364
201082,2,2012,10065,2.952093,1.851181,2.417953,1.603745,2.820741,1.791364
201082,3,2014,10059,2.952093,1.851181,2.417953,1.603745,2.820741,1.791364
201084,1,2010,84,.8449745,.7868379,.6706331,.6290694,.7966295,.7419815
201084,2,2012,10066,.8449745,.7868379,.6706331,.6290694,.7966295,.7419815
201084,3,2014,10060,.8449745,.7868379,.6706331,.6290694,.7966295,.7419815
201085,1,2010,85,.7340414,.7014316,.6680627,.6347515,.7180285,.6848636
201085,2,2012,10067,.7340414,.7014316,.6680627,.6347515,.7180285,.6848636
201085,3,2014,10061,.7340414,.7014316,.6680627,.6347515,.7180285,.6848636
201086,1,2010,86,2.554378,2.480909,2.430049,2.360474,2.528503,2.454006
201086,2,2012,10068,2.554378,2.480909,2.430049,2.360474,2.528503,2.454006
201086,3,2014,10062,2.554378,2.480909,2.430049,2.360474,2.528503,2.454006
201087,1,2010,87,.6268802,.6257591,.5830101,.5873505,.6171346,.6171519
201087,2,2012,10069,.6268802,.6257591,.5830101,.5873505,.6171346,.6171519
201087,3,2014,10063,.6268802,.6257591,.5830101,.5873505,.6171346,.6171519
201088,1,2010,88,3.030641,2.930555,3.337158,3.101245,3.11868,2.9851
201088,2,2012,10070,3.030641,2.930555,3.337158,3.101245,3.11868,2.9851
201088,3,2014,10064,3.030641,2.930555,3.337158,3.101245,3.11868,2.9851
201092,1,2010,92,2.887319,2.738048,2.623151,2.40964,2.822566,2.654034
201092,2,2012,10072,2.887319,2.738048,2.623151,2.40964,2.822566,2.654034
201092,3,2014,10065,2.887319,2.738048,2.623151,2.40964,2.822566,2.654034
201093,1,2010,93,2.039206,1.915815,1.645889,1.564547,1.932049,1.822765
201093,2,2012,10073,2.039206,1.915815,1.645889,1.564547,1.932049,1.822765
201093,3,2014,10066,2.039206,1.915815,1.645889,1.564547,1.932049,1.822765
201095,1,2010,95,2.378627,2.346392,2.076887,2.028293,2.306469,2.268879
201095,2,2012,10074,2.378627,2.346392,2.076887,2.028293,2.306469,2.268879
201095,3,2014,10067,2.378627,2.346392,2.076887,2.028293,2.306469,2.268879
201096,1,2010,96,4.371013,3.527134,6.244087,4.270237,4.739137,3.705031
201096,2,2012,10075,4.371013,3.527134,6.244087,4.270237,4.739137,3.705031
201096,3,2014,10068,4.371013,3.527134,6.244087,4.270237,4.739137,3.705031
201097,1,2010,97,1.5045,1.397659,1.464535,1.325049,1.499253,1.382477
201097,2,2012,10076,1.5045,1.397659,1.464535,1.325049,1.499253,1.382477
201097,3,2014,10069,1.5045,1.397659,1.464535,1.325049,1.499253,1.382477
201098,1,2010,98,1.3014,1.310554,1.141354,1.153199,1.263335,1.273049
201098,2,2012,10077,1.3014,1.310554,1.141354,1.153199,1.263335,1.273049
201098,3,2014,10070,1.3014,1.310554,1.141354,1.153199,1.263335,1.273049
201099,1,2010,99,3.462771,3.419368,3.286265,3.193676,3.427361,3.36733
201099,2,2012,10078,3.462771,3.419368,3.286265,3.193676,3.427361,3.36733
201099,3,2014,10071,3.462771,3.419368,3.286265,3.193676,3.427361,3.36733
2006105,1,2006,105,1.257493,1.186103,1.223988,1.189116,1.253989,1.189749
2006105,2,2008,3037,1.257493,1.186103,1.223988,1.189116,1.253989,1.189749
2006105,3,2010,6028,1.257493,1.186103,1.223988,1.189116,1.253989,1.189749
2006106,1,2006,106,1.129356,1.092613,1.126138,1.111491,1.134042,1.100413
2006106,2,2008,3038,1.129356,1.092613,1.126138,1.111491,1.134042,1.100413
2006106,3,2010,6029,1.129356,1.092613,1.126138,1.111491,1.134042,1.100413
2006107,1,2006,107,.8397359,.7418045,.6858464,.6546592,.8059993,.7242253
2006107,2,2008,3039,.8397359,.7418045,.6858464,.6546592,.8059993,.7242253
2006107,3,2010,6030,.8397359,.7418045,.6858464,.6546592,.8059993,.7242253
2006108,1,2006,108,.7677051,.7140204,.6704813,.6504337,.7495166,.7033625
2006108,2,2008,3040,.7677051,.7140204,.6704813,.6504337,.7495166,.7033625
2006108,3,2010,6031,.7677051,.7140204,.6704813,.6504337,.7495166,.7033625
2006110,1,2006,110,1.129624,1.090184,1.090734,1.08133,1.125737,1.091653
2006110,2,2008,3041,1.129624,1.090184,1.090734,1.08133,1.125737,1.091653
2006110,3,2010,6032,1.129624,1.090184,1.090734,1.08133,1.125737,1.091653
2006111,1,2006,111,1.462445,1.447539,1.231056,1.210982,1.415344,1.399627
2006111,2,2008,3042,1.462445,1.447539,1.231056,1.210982,1.415344,1.399627
2006111,3,2010,6033,1.462445,1.447539,1.231056,1.210982,1.415344,1.399627
2006112,1,2006,112,.7477684,.6971536,.7802096,.7423877,.7583845,.7092003
2006112,2,2008,3043,.7477684,.6971536,.7802096,.7423877,.7583845,.7092003
2006112,3,2010,6034,.7477684,.6971536,.7802096,.7423877,.7583845,.7092003
2006114,1,2006,114,2.344281,2.173698,2.11881,2.028166,2.290626,2.140954
2006114,2,2008,3045,2.344281,2.173698,2.11881,2.028166,2.290626,2.140954
2006114,3,2010,6035,2.344281,2.173698,2.11881,2.028166,2.290626,2.140954
2006115,1,2006,115,2.709874,2.612568,2.199229,2.286649,2.561039,2.52275
2006115,2,2008,3046,2.709874,2.612568,2.199229,2.286649,2.561039,2.52275
2006115,3,2010,6036,2.709874,2.612568,2.199229,2.286649,2.561039,2.52275
2006118,1,2006,118,.7917861,.753562,.8884008,.8440944,.8162785,.7752425
2006118,2,2008,3047,.7917861,.753562,.8884008,.8440944,.8162785,.7752425
2006118,3,2010,6037,.7917861,.753562,.8884008,.8440944,.8162785,.7752425
2006129,1,2006,129,1.502394,1.414562,1.267337,1.236527,1.439814,1.370787
2006129,2,2008,3048,1.502394,1.414562,1.267337,1.236527,1.439814,1.370787
2006129,3,2010,6038,1.502394,1.414562,1.267337,1.236527,1.439814,1.370787
2006131,1,2006,131,3.315395,3.017542,3.391683,2.891154,3.347021,2.993446
2006131,2,2008,3049,3.315395,3.017542,3.391683,2.891154,3.347021,2.993446
2006131,3,2010,6039,3.315395,3.017542,3.391683,2.891154,3.347021,2.993446
2006141,1,2006,141,2.654801,2.585755,2.564736,2.539507,2.642375,2.580647
2006141,2,2008,3050,2.654801,2.585755,2.564736,2.539507,2.642375,2.580647
2006141,3,2010,6040,2.654801,2.585755,2.564736,2.539507,2.642375,2.580647
2006142,1,2006,142,2.247981,2.210281,2.102756,2.069302,2.224776,2.185943
2006142,2,2008,3051,2.247981,2.210281,2.102756,2.069302,2.224776,2.185943
2006142,3,2010,6041,2.247981,2.210281,2.102756,2.069302,2.224776,2.185943
2006143,1,2006,143,1.583444,1.473181,1.256756,1.231959,1.50146,1.418971
2006143,2,2008,3052,1.583444,1.473181,1.256756,1.231959,1.50146,1.418971
2006143,3,2010,6042,1.583444,1.473181,1.256756,1.231959,1.50146,1.418971
2006145,1,2006,145,1.082528,.7733338,1.248009,.7850727,1.123646,.7780667
2006145,2,2008,3053,1.082528,.7733338,1.248009,.7850727,1.123646,.7780667
2006145,3,2010,6043,1.082528,.7733338,1.248009,.7850727,1.123646,.7780667
2006154,1,2006,154,3.229916,3.1919,2.806557,2.76347,3.149022,3.109676
2006154,2,2008,3054,3.229916,3.1919,2.806557,2.76347,3.149022,3.109676
2006154,3,2010,6044,3.229916,3.1919,2.806557,2.76347,3.149022,3.109676
2006155,1,2006,155,1.73774,1.684941,1.808301,1.739441,1.761292,1.702277
2006155,2,2008,3055,1.73774,1.684941,1.808301,1.739441,1.761292,1.702277
2006155,3,2010,6045,1.73774,1.684941,1.808301,1.739441,1.761292,1.702277
2006164,1,2006,164,1.224677,1.174621,1.30706,1.197604,1.24989,1.182983
2006164,2,2008,3056,1.224677,1.174621,1.30706,1.197604,1.24989,1.182983
2006164,3,2010,6046,1.224677,1.174621,1.30706,1.197604,1.24989,1.182983
2006167,1,2006,167,1.549684,1.50765,1.426298,1.351325,1.525254,1.472857
2006167,2,2008,3058,1.549684,1.50765,1.426298,1.351325,1.525254,1.472857
2006167,3,2010,6047,1.549684,1.50765,1.426298,1.351325,1.525254,1.472857
2006176,1,2006,176,1.170512,1.141934,1.158383,1.116816,1.172867,1.139788
2006176,2,2008,3059,1.170512,1.141934,1.158383,1.116816,1.172867,1.139788
2006176,3,2010,6048,1.170512,1.141934,1.158383,1.116816,1.172867,1.139788
2006177,1,2006,177,1.918592,1.875058,1.986462,1.916595,1.942089,1.890193
2006177,2,2008,3060,1.918592,1.875058,1.986462,1.916595,1.942089,1.890193
2006177,3,2010,6049,1.918592,1.875058,1.986462,1.916595,1.942089,1.890193
2006182,1,2006,182,3.070194,2.239541,3.202674,2.028922,3.112328,2.19592
2006182,2,2008,3063,3.070194,2.239541,3.202674,2.028922,3.112328,2.19592
2006182,3,2010,6050,3.070194,2.239541,3.202674,2.028922,3.112328,2.19592
2006183,1,2006,183,2.814547,2.821099,2.653822,2.560927,2.789966,2.769378
2006183,2,2008,3064,2.814547,2.821099,2.653822,2.560927,2.789966,2.769378
2006183,3,2010,6051,2.814547,2.821099,2.653822,2.560927,2.789966,2.769378
2006186,1,2006,186,2.580473,2.57335,2.352056,2.319553,2.539314,2.523235
2006186,2,2008,3066,2.580473,2.57335,2.352056,2.319553,2.539314,2.523235
2006186,3,2010,6052,2.580473,2.57335,2.352056,2.319553,2.539314,2.523235
2006193,1,2006,193,3.591049,3.582055,3.605831,3.556727,3.609553,3.586656
2006193,2,2008,3067,3.591049,3.582055,3.605831,3.556727,3.609553,3.586656
2006193,3,2010,6053,3.591049,3.582055,3.605831,3.556727,3.609553,3.586656
2006198,1,2006,198,2.414225,2.394616,2.24668,2.251969,2.383967,2.367948
2006198,2,2008,3070,2.414225,2.394616,2.24668,2.251969,2.383967,2.367948
2006198,3,2010,6054,2.414225,2.394616,2.24668,2.251969,2.383967,2.367948
2006199,1,2006,199,1.461815,1.40726,1.215567,1.20014,1.403782,1.360582
2006199,2,2008,3071,1.461815,1.40726,1.215567,1.20014,1.403782,1.360582
2006199,3,2010,6055,1.461815,1.40726,1.215567,1.20014,1.403782,1.360582
2006203,1,2006,203,.7408549,.6949247,.7532387,.6916002,.7469777,.6965861
2006203,2,2008,3073,.7408549,.6949247,.7532387,.6916002,.7469777,.6965861
2006203,3,2010,6056,.7408549,.6949247,.7532387,.6916002,.7469777,.6965861
2006204,1,2006,204,2.476392,2.361989,2.18797,2.145285,2.414647,2.317025
2006204,2,2008,3074,2.476392,2.361989,2.18797,2.145285,2.414647,2.317025
2006204,3,2010,6057,2.476392,2.361989,2.18797,2.145285,2.414647,2.317025
2006205,1,2006,205,.7549762,.6263242,.7483716,.6044094,.7567677,.6230326
2006205,2,2008,3075,.7549762,.6263242,.7483716,.6044094,.7567677,.6230326
2006205,3,2010,6058,.7549762,.6263242,.7483716,.6044094,.7567677,.6230326
2006223,1,2006,223,3.852346,3.591115,4.783807,4.200407,4.081947,3.748025
2006223,2,2008,3076,3.852346,3.591115,4.783807,4.200407,4.081947,3.748025
2006223,3,2010,6059,3.852346,3.591115,4.783807,4.200407,4.081947,3.748025
2006228,1,2006,228,10.81409,9.905768,13.53567,11.84643,11.44138,10.36809
2006228,2,2008,3077,10.81409,9.905768,13.53567,11.84643,11.44138,10.36809
2006228,3,2010,6060,10.81409,9.905768,13.53567,11.84643,11.44138,10.36809
2006231,1,2006,231,1.631914,1.667228,1.71158,1.645793,1.656969,1.666854
2006231,2,2008,3080,1.631914,1.667228,1.71158,1.645793,1.656969,1.666854
2006231,3,2010,6061,1.631914,1.667228,1.71158,1.645793,1.656969,1.666854
2006233,1,2006,233,2.202872,2.13793,2.26285,2.137457,2.225993,2.14486
2006233,2,2008,3081,2.202872,2.13793,2.26285,2.137457,2.225993,2.14486
2006233,3,2010,6062,2.202872,2.13793,2.26285,2.137457,2.225993,2.14486
2006235,1,2006,235,.8682326,.8626051,1.10067,1.082683,.917994,.9092187
2006235,2,2008,3082,.8682326,.8626051,1.10067,1.082683,.917994,.9092187
2006235,3,2010,6063,.8682326,.8626051,1.10067,1.082683,.917994,.9092187
2006238,1,2006,238,1.431723,1.476787,1.564123,1.646801,1.466768,1.516993
2006238,2,2008,3084,1.431723,1.476787,1.564123,1.646801,1.466768,1.516993
2006238,3,2010,6064,1.431723,1.476787,1.564123,1.646801,1.466768,1.516993
2006252,1,2006,252,.733885,.7087098,.7880676,.7900568,.7492115,.7287527
2006252,2,2008,3085,.733885,.7087098,.7880676,.7900568,.7492115,.7287527
2006252,3,2010,6065,.733885,.7087098,.7880676,.7900568,.7492115,.7287527
2006254,1,2006,254,4.178215,4.093261,5.007709,4.494516,4.365843,4.194166
2006254,2,2008,3087,4.178215,4.093261,5.007709,4.494516,4.365843,4.194166
2006254,3,2010,6066,4.178215,4.093261,5.007709,4.494516,4.365843,4.194166
2006255,1,2006,255,1.657598,1.638784,1.723812,1.687363,1.679603,1.654641
2006255,2,2008,3088,1.657598,1.638784,1.723812,1.687363,1.679603,1.654641
2006255,3,2010,6067,1.657598,1.638784,1.723812,1.687363,1.679603,1.654641
2006257,1,2006,257,3.331807,3.489107,3.640711,3.94072,3.415578,3.596603
2006257,2,2008,3089,3.331807,3.489107,3.640711,3.94072,3.415578,3.596603
2006257,3,2010,6068,3.331807,3.489107,3.640711,3.94072,3.415578,3.596603
2006258,1,2006,258,2.175489,2.218734,2.366007,2.424197,2.226134,2.268632
2006258,2,2008,3090,2.175489,2.218734,2.366007,2.424197,2.226134,2.268632
2006258,3,2010,6069,2.175489,2.218734,2.366007,2.424197,2.226134,2.268632
2006267,1,2006,267,1.827566,1.680795,1.738637,1.594898,1.813606,1.665112
2006267,2,2008,3091,1.827566,1.680795,1.738637,1.594898,1.813606,1.665112
2006267,3,2010,6070,1.827566,1.680795,1.738637,1.594898,1.813606,1.665112
2006283,1,2006,283,4.018858,3.905182,4.29102,4.006659,4.096079,3.939805
2006283,2,2008,3092,4.018858,3.905182,4.29102,4.006659,4.096079,3.939805
2006283,3,2010,6071,4.018858,3.905182,4.29102,4.006659,4.096079,3.939805
2006284,1,2006,284,3.992366,3.717193,5.024485,5.093374,4.23596,4.0072
2006284,2,2008,3093,3.992366,3.717193,5.024485,5.093374,4.23596,4.0072
2006284,3,2010,6072,3.992366,3.717193,5.024485,5.093374,4.23596,4.0072
2006291,1,2006,291,2.100478,1.925139,2.462469,2.131501,2.186593,1.976919
2006291,2,2008,3094,2.100478,1.925139,2.462469,2.131501,2.186593,1.976919
2006291,3,2010,6073,2.100478,1.925139,2.462469,2.131501,2.186593,1.976919
2006294,1,2006,294,4.208242,4.157244,3.707412,3.641206,4.08769,4.036084
2006294,2,2008,3095,4.208242,4.157244,3.707412,3.641206,4.08769,4.036084
2006294,3,2010,6074,4.208242,4.157244,3.707412,3.641206,4.08769,4.036084
2006306,1,2006,306,3.569816,3.507457,3.858042,3.638918,3.649209,3.547663
2006306,2,2008,3097,3.569816,3.507457,3.858042,3.638918,3.649209,3.547663
2006306,3,2010,6075,3.569816,3.507457,3.858042,3.638918,3.649209,3.547663
2006307,1,2006,307,6.713613,6.500034,5.964246,6.323958,6.524899,6.469677
2006307,2,2008,3098,6.713613,6.500034,5.964246,6.323958,6.524899,6.469677
2006307,3,2010,6076,6.713613,6.500034,5.964246,6.323958,6.524899,6.469677
2006309,1,2006,309,3.070222,2.996423,3.757573,3.546503,3.240221,3.134723
2006309,2,2008,3099,3.070222,2.996423,3.757573,3.546503,3.240221,3.134723
2006309,3,2010,6077,3.070222,2.996423,3.757573,3.546503,3.240221,3.134723
2006310,1,2006,310,2.453306,2.352648,2.928016,2.765354,2.562378,2.445805
2006310,2,2008,3100,2.453306,2.352648,2.928016,2.765354,2.562378,2.445805
2006310,3,2010,6078,2.453306,2.352648,2.928016,2.765354,2.562378,2.445805
2006314,1,2006,314,7.001124,7.112407,6.5748,7.048092,6.912976,7.11488
2006314,2,2008,3101,7.001124,7.112407,6.5748,7.048092,6.912976,7.11488
